cid,pid,label
CHEMBL404367,Q7KZI7,1
CHEMBL1242476,P42338,0
CHEMBL583042,P35968,1
CHEMBL2000508,Q96GD4,1
CHEMBL1995740,Q14680,1
CHEMBL1994361,O60674,1
CHEMBL1964804,Q13627,0
CHEMBL1976732,Q9Y6M4,1
CHEMBL1978200,Q5VT25,1
CHEMBL1993548,Q9HCP0,1
CHEMBL2000652,P06239,0
CHEMBL95812,P22694,1
CHEMBL1997534,P23443,0
CHEMBL1472492,P11309,1
CHEMBL2003657,P53667,1
CHEMBL1230607,P50613,0
CHEMBL1973395,O96017,1
CHEMBL1997924,P43405,0
CHEMBL1996979,P42685,0
CHEMBL1682345,P00519,0
CHEMBL1991674,P49840,0
CHEMBL1972489,Q9Y4K4,1
CHEMBL1984206,P17948,0
CHEMBL1975534,P23443,0
CHEMBL1973516,Q5S007,0
CHEMBL1985095,P15735,1
CHEMBL519697,Q13237,1
CHEMBL6291,P05129,0
CHEMBL1977128,O96013,0
CHEMBL1996923,Q16513,1
CHEMBL1971649,Q8IW41,1
CHEMBL2001920,P48730,1
CHEMBL1977681,P29317,1
CHEMBL340611,P05129,0
CHEMBL208118,P06239,1
CHEMBL1965631,O95819,1
CHEMBL1972937,P00519,0
CHEMBL1971606,P17612,1
CHEMBL1997623,Q9HBY8,1
CHEMBL1981410,Q14680,0
CHEMBL210618,Q7KZI7,1
CHEMBL244378,Q7L7X3,0
CHEMBL2001257,P22607,1
CHEMBL1979883,O14965,0
CHEMBL206955,Q16539,1
CHEMBL1978099,Q8IW41,1
CHEMBL1981782,P11362,1
CHEMBL1964692,P48729,1
CHEMBL1972659,Q96PF2,1
CHEMBL1981492,Q12851,1
CHEMBL590109,O00141,0
CHEMBL113,P28482,1
CHEMBL1991674,P35916,0
CHEMBL1983111,P16234,0
CHEMBL1976240,P31749,0
CHEMBL207687,P06239,1
CHEMBL1992645,P07333,1
CHEMBL1164180,Q9HAZ1,1
CHEMBL1242115,P00533,0
CHEMBL2001957,Q8NE63,1
CHEMBL1997764,Q12851,1
CHEMBL1997764,Q13188,0
CHEMBL207674,P35968,1
CHEMBL1983932,P49137,1
CHEMBL183844,Q9H2G2,1
CHEMBL1989265,O15530,1
CHEMBL260092,P04629,0
CHEMBL1999931,O43293,0
CHEMBL1987910,O14965,1
CHEMBL2000071,Q00535,0
CHEMBL1982957,P41743,1
CHEMBL1974870,P48729,0
CHEMBL1973937,O96013,1
CHEMBL318272,P05129,0
CHEMBL1991395,Q9Y243,1
CHEMBL1973808,O60674,1
CHEMBL1993424,Q9HAZ1,0
CHEMBL1964290,Q9Y6M4,0
CHEMBL1964399,O15530,0
CHEMBL1986943,P35968,0
CHEMBL1242748,P42336,0
CHEMBL1996176,P16234,1
CHEMBL1965660,Q9Y4K4,1
CHEMBL1972365,P31751,1
CHEMBL2006450,P49840,1
CHEMBL1978014,P12931,1
CHEMBL2005186,P45984,1
CHEMBL2005936,P06493,0
CHEMBL1999590,P51812,1
CHEMBL1242028,O00329,0
CHEMBL1983932,Q9H2X6,0
CHEMBL1233882,P78527,0
CHEMBL1972250,P45984,1
CHEMBL2006237,Q16620,1
CHEMBL1967564,P17612,1
CHEMBL2001957,Q05513,1
CHEMBL1973348,P53350,1
CHEMBL1241473,Q9UM73,0
CHEMBL2000568,Q9Y4K4,0
CHEMBL1977138,O96013,0
CHEMBL1974328,O75116,0
CHEMBL478629,O43741,0
CHEMBL1996066,Q9Y4K4,1
CHEMBL226471,P48729,1
CHEMBL1968380,Q9Y6M4,0
CHEMBL539474,P51817,0
CHEMBL1994864,O43293,1
CHEMBL1983573,P00519,1
CHEMBL2004892,P29597,0
CHEMBL373598,P49137,0
CHEMBL1988594,Q9H2G2,0
CHEMBL1964804,Q9UEE5,0
CHEMBL334064,P05771,1
CHEMBL1987034,P51955,0
CHEMBL475817,O14757,1
CHEMBL1981720,P08581,1
CHEMBL1242287,P54760,0
CHEMBL1990288,Q05397,1
CHEMBL1650533,P06239,0
CHEMBL2006674,P50750,0
CHEMBL1987679,Q9Y243,0
CHEMBL1981782,Q9HCP0,0
CHEMBL379601,P54619,1
CHEMBL1971021,O15530,1
CHEMBL592030,Q13464,0
CHEMBL1990884,Q8IW41,1
CHEMBL1982122,P08922,1
CHEMBL1080902,P53779,1
CHEMBL1980144,O95819,0
CHEMBL2000071,Q14680,1
CHEMBL1964644,Q7L7X3,1
CHEMBL2001613,P17948,1
CHEMBL1999811,P51957,1
CHEMBL1979577,P12931,0
CHEMBL1982753,Q9H0K1,0
CHEMBL1987448,O94806,0
CHEMBL1988173,Q7KZI7,1
CHEMBL1974702,P31751,1
CHEMBL1976090,Q9HAZ1,0
CHEMBL497151,Q8NE63,0
CHEMBL340384,P51817,0
CHEMBL2001923,P49841,1
CHEMBL1972339,P50613,0
CHEMBL316264,P48730,0
CHEMBL2001288,P06241,0
CHEMBL1999112,Q13464,1
CHEMBL1968791,Q13131,1
CHEMBL1979855,P27448,1
CHEMBL271381,O60674,0
CHEMBL1991846,P29317,1
CHEMBL1979252,P06241,0
CHEMBL312698,P17612,1
CHEMBL1984700,Q9Y243,1
CHEMBL1967544,P52333,1
CHEMBL1997846,Q16539,1
CHEMBL1978200,Q16620,1
CHEMBL394619,Q16513,1
CHEMBL1970522,O00418,1
CHEMBL1971186,Q8TDC3,1
CHEMBL1986186,O60674,1
CHEMBL1990288,Q9BZL6,0
CHEMBL1996646,P17948,0
CHEMBL1990496,Q9Y6M4,1
CHEMBL1967878,P08922,0
CHEMBL1979357,Q8IW41,1
CHEMBL2007002,Q9NR20,1
CHEMBL2005886,P12931,0
CHEMBL1982506,P10721,1
CHEMBL1090360,Q08881,0
CHEMBL1979176,Q16644,1
CHEMBL375284,P11362,1
CHEMBL2007002,P53350,1
CHEMBL583144,Q9NR20,1
CHEMBL207400,P08581,1
CHEMBL1970189,Q86V86,1
CHEMBL1964777,O15264,1
CHEMBL140600,O94806,0
CHEMBL2000393,P15735,0
CHEMBL2004290,Q9H2G2,0
CHEMBL1966628,O96013,0
CHEMBL1242470,P42336,0
CHEMBL1973540,O75582,0
CHEMBL1986943,P06241,0
CHEMBL2003514,P52333,1
CHEMBL1991078,Q14680,0
CHEMBL2002165,P49840,1
CHEMBL1967544,Q9UM73,1
CHEMBL1991285,P45983,1
CHEMBL1461728,P41743,1
CHEMBL493937,P68400,0
CHEMBL1989471,P49840,0
CHEMBL1966808,Q9HBY8,1
CHEMBL513846,O96013,1
CHEMBL1977749,P11309,0
CHEMBL1242852,P42345,0
CHEMBL2007151,P35968,0
CHEMBL2003657,P48730,0
CHEMBL2002165,Q14289,0
CHEMBL1990482,P29317,1
CHEMBL380454,Q9UGJ0,1
CHEMBL1241768,P78527,0
CHEMBL2002322,P27448,1
CHEMBL1982383,Q5VT25,1
CHEMBL147986,P24723,0
CHEMBL1984162,P04626,1
CHEMBL1985566,Q9Y243,1
CHEMBL225519,Q9NR20,0
CHEMBL1996817,P53350,1
CHEMBL1682553,P08069,1
CHEMBL260135,P08922,1
CHEMBL1090356,Q9Y4K4,0
CHEMBL1242386,P48736,0
CHEMBL1990904,Q9BZL6,0
CHEMBL2004515,O43293,1
CHEMBL2002346,O75116,0
CHEMBL1971289,O43293,0
CHEMBL1986943,Q13627,0
CHEMBL1987359,Q9NR20,1
CHEMBL482967,O14965,0
CHEMBL1992220,P24941,0
CHEMBL1996155,P53778,1
CHEMBL274064,P06213,1
CHEMBL2005828,P06239,0
CHEMBL1967094,P51957,1
CHEMBL578061,P51451,0
CHEMBL189584,P22607,0
CHEMBL590109,Q05513,0
CHEMBL1996817,Q16513,0
CHEMBL1983640,Q14164,0
CHEMBL1983268,Q07912,0
CHEMBL2003482,Q9NWZ3,1
CHEMBL1995172,P49336,1
CHEMBL1991180,P17948,0
CHEMBL1970074,Q7L7X3,1
CHEMBL1992732,P48730,1
CHEMBL1991674,Q13153,0
CHEMBL1967531,P35968,0
CHEMBL599428,P23458,1
CHEMBL1974574,P49760,1
CHEMBL1967560,Q16644,1
CHEMBL2000029,O14757,1
CHEMBL163269,Q05513,0
CHEMBL1985311,P36888,0
CHEMBL1095626,P42336,0
CHEMBL1271480,P17948,0
CHEMBL1978271,P45984,0
CHEMBL1993661,P48729,1
CHEMBL1975121,Q9H4B4,1
CHEMBL2002446,Q05655,1
CHEMBL1999931,Q9P1W9,0
CHEMBL1967094,Q05397,1
CHEMBL1981720,P49760,1
CHEMBL1976090,Q5VT25,1
CHEMBL1979252,Q13188,1
CHEMBL1981079,Q14680,1
CHEMBL1992937,P51617,0
CHEMBL2006481,Q86V86,1
CHEMBL1984548,Q12851,0
CHEMBL2004438,O14757,1
CHEMBL1988173,O00418,0
CHEMBL1975490,P53778,1
CHEMBL1990162,O00311,0
CHEMBL262433,P06241,0
CHEMBL1998585,P31751,1
CHEMBL1966279,Q13188,0
CHEMBL1969561,Q8NE63,1
CHEMBL1974870,Q13555,0
CHEMBL1973142,P12931,1
CHEMBL1982122,P15735,1
CHEMBL1965910,Q5VT25,1
CHEMBL130049,P22612,0
CHEMBL41783,Q9HAZ1,0
CHEMBL1970522,Q15303,1
CHEMBL2007574,Q04912,1
CHEMBL1973211,P08581,0
CHEMBL1993166,P11309,0
CHEMBL1975647,Q00535,0
CHEMBL1993661,P53778,0
CHEMBL2004159,Q13464,0
CHEMBL319894,P09619,0
CHEMBL1980763,P51817,1
CHEMBL1990346,P49840,1
CHEMBL2002373,Q9Y6M4,1
CHEMBL2000481,O75116,0
CHEMBL262433,P07949,0
CHEMBL1971223,Q9UM73,1
CHEMBL1966069,Q13188,1
CHEMBL2003638,O15264,0
CHEMBL1966703,Q9H2G2,1
CHEMBL1988173,Q13555,0
CHEMBL1998121,P28482,0
CHEMBL1990583,P35968,0
CHEMBL2006674,P49760,1
CHEMBL1966628,Q12851,0
CHEMBL1983640,P06239,0
CHEMBL1971029,Q8TDC3,0
CHEMBL2001228,P08922,1
CHEMBL526133,P51451,1
CHEMBL483531,P06213,0
CHEMBL1270795,P00533,1
CHEMBL546797,P50613,1
CHEMBL243088,Q16644,1
CHEMBL1996791,P53667,1
CHEMBL1980391,P10721,0
CHEMBL1987034,P15735,0
CHEMBL1969506,P53667,1
CHEMBL378627,P45984,0
CHEMBL1986139,P06241,0
CHEMBL1988300,P10721,1
CHEMBL260135,O14920,1
CHEMBL1978014,P49841,0
CHEMBL468280,P06241,0
CHEMBL2007266,Q5S007,1
CHEMBL1993722,O14920,1
CHEMBL1976376,P36507,0
CHEMBL1978166,P36888,0
CHEMBL1992342,Q06187,1
CHEMBL95692,P36507,0
CHEMBL130163,Q05513,0
CHEMBL1985092,P42679,0
CHEMBL2005699,Q06418,1
CHEMBL49120,Q16539,0
CHEMBL1998193,P78368,1
CHEMBL482967,P24941,0
CHEMBL1969126,P23443,1
CHEMBL209148,P24723,1
CHEMBL2007044,Q13464,1
CHEMBL183844,P07949,0
CHEMBL1972840,P17612,0
CHEMBL376967,P12931,1
CHEMBL1965836,P24941,0
CHEMBL320574,P41743,1
CHEMBL2004871,P45983,1
CHEMBL2007603,P10721,1
CHEMBL1375640,O43781,0
CHEMBL1969561,Q9Y243,1
CHEMBL404367,O75676,0
CHEMBL1972576,P30530,0
CHEMBL249282,P49137,1
CHEMBL1990254,O94806,1
CHEMBL1993584,P17612,0
CHEMBL2007296,O96013,1
CHEMBL1991728,O15111,0
CHEMBL1994308,Q12851,1
CHEMBL1242752,P78527,0
CHEMBL1421720,O14965,0
CHEMBL1979773,P00519,1
CHEMBL1984700,Q16644,1
CHEMBL1982700,P50750,1
CHEMBL1242376,O00329,0
CHEMBL1980297,P06493,1
CHEMBL1967560,Q06187,1
CHEMBL242865,O60674,0
CHEMBL1988778,P06239,0
CHEMBL1969190,Q13153,1
CHEMBL1982466,P08581,0
CHEMBL1991577,P27448,1
CHEMBL1984191,P36888,0
CHEMBL1999414,Q00535,1
CHEMBL272888,P06241,0
CHEMBL394790,Q13131,1
CHEMBL1997025,Q9H4B4,1
CHEMBL1991728,O96013,1
CHEMBL1969126,Q96RG2,1
CHEMBL1968406,Q9NWZ3,1
CHEMBL1986603,Q96PF2,1
CHEMBL1992536,Q13131,1
CHEMBL1242384,P08631,0
CHEMBL1966514,P52333,0
CHEMBL553824,P17612,1
CHEMBL2000029,P49336,0
CHEMBL1242377,P54760,0
CHEMBL132169,Q15139,0
CHEMBL2005886,P08069,0
CHEMBL1765781,P28482,1
CHEMBL1973138,P51955,1
CHEMBL1988717,Q9HBY8,1
CHEMBL2005899,O43293,0
CHEMBL1974935,Q8IW41,1
CHEMBL244378,Q9Y6M4,0
CHEMBL507058,P11802,0
CHEMBL1986970,P11309,1
CHEMBL1994318,Q04771,1
CHEMBL1682358,O00311,0
CHEMBL50894,P35916,0
CHEMBL1982466,O75116,0
CHEMBL1988537,O75582,0
CHEMBL1977346,P04626,1
CHEMBL1973483,Q9H3Y6,1
CHEMBL1969042,P51817,1
CHEMBL1964937,Q9NR20,1
CHEMBL484968,P53779,1
CHEMBL514409,Q14289,0
CHEMBL1995712,P50613,0
CHEMBL1990884,Q9P1W9,1
CHEMBL1242373,Q9NR20,1
CHEMBL253969,P35968,0
CHEMBL2006778,P30530,0
CHEMBL2006715,P17612,1
CHEMBL406845,P00533,0
CHEMBL394619,P06493,1
CHEMBL422897,O75116,1
CHEMBL1970314,O60674,1
CHEMBL1996234,P51957,1
CHEMBL2205426,P36888,0
CHEMBL1971245,Q96GD4,0
CHEMBL1996702,Q7L7X3,1
CHEMBL1975534,O75582,1
CHEMBL1980562,P50750,0
CHEMBL508928,Q9NWZ3,1
CHEMBL225519,P04629,1
CHEMBL7463,P17252,0
CHEMBL2005509,O95819,0
CHEMBL389745,O00141,1
CHEMBL1976220,Q9BXA7,1
CHEMBL1966628,Q9NWZ3,0
CHEMBL1967116,O15111,1
CHEMBL396523,P51617,0
CHEMBL1968705,Q9UM73,1
CHEMBL280074,P28482,1
CHEMBL488646,P06213,1
CHEMBL1982413,P08581,0
CHEMBL1993584,Q16644,1
CHEMBL2002690,P45984,1
CHEMBL262433,P07949,0
CHEMBL1997051,Q13188,0
CHEMBL519395,P31749,0
CHEMBL519395,Q05397,0
CHEMBL2006263,P07333,1
CHEMBL2000114,Q9NWZ3,1
CHEMBL1993335,P51812,0
CHEMBL394790,P06213,1
CHEMBL1965660,P50750,0
CHEMBL1980995,Q14680,0
CHEMBL1994526,P49840,1
CHEMBL526133,P00519,0
CHEMBL1967887,P17948,0
CHEMBL2004872,Q12851,1
CHEMBL505896,Q06187,0
CHEMBL2000345,P45983,1
CHEMBL1995172,P06493,1
CHEMBL1998121,Q05655,0
CHEMBL2326002,P24723,0
CHEMBL1082440,Q9H2G2,1
CHEMBL1969506,P28482,1
CHEMBL2005449,P36507,1
CHEMBL592030,O94806,0
CHEMBL1965845,O00444,1
CHEMBL1972276,Q16644,1
CHEMBL1976328,P08581,1
CHEMBL1966087,Q9Y4K4,1
CHEMBL1967302,P35968,1
CHEMBL1993661,Q13188,0
CHEMBL1997924,Q7L7X3,0
CHEMBL1375640,P17948,0
CHEMBL1964444,P48730,1
CHEMBL508928,O00311,1
CHEMBL1966808,P68400,0
CHEMBL274064,P00519,0
CHEMBL1986899,P16234,0
CHEMBL1995813,P49760,0
CHEMBL2006715,Q9HAZ1,1
CHEMBL1991800,P29317,1
CHEMBL2007064,O14965,0
CHEMBL444337,O94806,0
CHEMBL1991063,Q7KZI7,0
CHEMBL1980995,P53667,0
CHEMBL338935,Q15139,0
CHEMBL1969151,P50613,0
CHEMBL1994361,P17948,0
CHEMBL1983640,Q16288,0
CHEMBL1971149,P31749,1
CHEMBL225519,P53778,0
CHEMBL1241270,P35968,0
CHEMBL1971534,P49841,1
CHEMBL1965660,P29597,0
CHEMBL385478,P07333,0
CHEMBL1980704,P24941,1
CHEMBL1997892,P16234,0
CHEMBL1994864,Q5VT25,0
CHEMBL1970806,O96013,1
CHEMBL1997023,O00444,0
CHEMBL1980802,P06213,1
CHEMBL127929,Q04759,1
CHEMBL1998253,O14757,0
CHEMBL1242373,P36888,0
CHEMBL336961,Q14012,1
CHEMBL1997534,Q15303,1
CHEMBL29197,P09619,1
CHEMBL1982271,P51817,0
CHEMBL1979690,P51955,1
CHEMBL482767,Q06187,1
CHEMBL1976455,O43781,0
CHEMBL2000029,Q16539,1
CHEMBL1983449,Q7L7X3,1
CHEMBL576113,Q05397,1
CHEMBL2006010,P06493,1
CHEMBL1084546,Q05397,0
CHEMBL1994538,Q9HAZ1,0
CHEMBL508928,P27448,1
CHEMBL1976872,Q08881,1
CHEMBL554993,O60285,0
CHEMBL1972142,Q9HBH9,0
CHEMBL1984700,Q06418,1
CHEMBL1190711,Q9HCP0,1
CHEMBL324153,Q9UGI9,0
CHEMBL1996111,Q14680,1
CHEMBL302449,O14965,0
CHEMBL1975923,Q9UHD2,1
CHEMBL291126,Q15139,0
CHEMBL1975500,P42679,1
CHEMBL1991725,O96013,1
CHEMBL1975900,Q9Y6M4,0
CHEMBL2005216,P49336,0
CHEMBL1986597,O15264,1
CHEMBL1968151,P08069,1
CHEMBL1974664,Q96SB4,1
CHEMBL2005936,Q9H4B4,1
CHEMBL1242386,O00329,0
CHEMBL1967094,O15264,1
CHEMBL574737,Q04759,0
CHEMBL1242758,O00329,0
CHEMBL1972258,O75116,0
CHEMBL296586,P06239,0
CHEMBL1973540,Q9H2G2,0
CHEMBL7914,P42684,1
CHEMBL2004290,P07949,0
CHEMBL1966514,P10721,0
CHEMBL266487,P11309,0
CHEMBL415049,P17612,1
CHEMBL1980163,P11309,1
CHEMBL2001920,P00519,0
CHEMBL1972840,Q05655,0
CHEMBL371206,P51817,1
CHEMBL272938,P07948,0
CHEMBL357602,P17252,0
CHEMBL1081312,P09619,0
CHEMBL1981133,O94806,0
CHEMBL1984847,Q9UM73,1
CHEMBL1970104,P29597,0
CHEMBL1967252,P49336,0
CHEMBL1969537,P35968,1
CHEMBL1996817,O15264,1
CHEMBL2004934,Q8NE63,0
CHEMBL377383,Q16513,1
CHEMBL377772,O43741,1
CHEMBL1975534,Q9H4B4,1
CHEMBL1989834,Q04759,1
CHEMBL2002450,P07949,1
CHEMBL1977138,Q07912,0
CHEMBL2003456,Q9Y4K4,0
CHEMBL249282,P07949,0
CHEMBL1973395,Q96GD4,0
CHEMBL1969879,Q96PF2,1
CHEMBL1993335,P50750,0
CHEMBL1967116,P06239,0
CHEMBL1965631,Q9Y4K4,1
CHEMBL1988838,P07949,0
CHEMBL1983449,O43781,1
CHEMBL1966514,O95819,0
CHEMBL1978166,P49841,0
CHEMBL1973961,P42685,1
CHEMBL1968850,P29317,1
CHEMBL1966816,Q8TDC3,1
CHEMBL210928,P24723,1
CHEMBL402846,Q16288,0
CHEMBL495727,P07949,0
CHEMBL1991188,Q05513,1
CHEMBL1973142,Q96GD4,0
CHEMBL2001584,P49840,1
CHEMBL2000685,P49137,0
CHEMBL223460,P11309,1
CHEMBL1964692,Q13555,1
CHEMBL1993941,P12931,0
CHEMBL1973808,Q13882,1
CHEMBL2001751,Q13153,0
CHEMBL1976090,P06241,0
CHEMBL86664,Q02156,1
CHEMBL2007064,Q13557,1
CHEMBL1966703,Q9BZL6,1
CHEMBL1967878,P08069,0
CHEMBL1973348,Q16644,1
CHEMBL1996066,Q96GD4,0
CHEMBL1968151,Q13627,0
CHEMBL1973178,P51451,0
CHEMBL1990885,Q13555,0
CHEMBL219722,O43293,1
CHEMBL2001751,P35916,0
CHEMBL1988387,Q14289,0
CHEMBL1989029,P51812,1
CHEMBL1965423,O15530,1
CHEMBL482767,P04629,0
CHEMBL1990482,P07333,1
CHEMBL1974480,Q9Y463,0
CHEMBL1974935,O60674,1
CHEMBL1979970,Q8NE63,1
CHEMBL1987054,P00519,0
CHEMBL1996837,Q9UM73,1
CHEMBL1993548,Q13464,0
CHEMBL1971029,O94806,0
CHEMBL1241580,P00519,0
CHEMBL379975,P00519,0
CHEMBL340384,O75116,0
CHEMBL97026,Q02156,1
CHEMBL225519,Q04759,0
CHEMBL482967,P07948,0
CHEMBL178737,O94806,1
CHEMBL1991138,P06213,0
CHEMBL1970142,O00444,0
CHEMBL1890036,O14757,1
CHEMBL1988076,P07949,0
CHEMBL177688,P05129,1
CHEMBL1682540,P16591,1
CHEMBL1968406,P11362,1
CHEMBL1980167,P16234,1
CHEMBL447602,P08581,0
CHEMBL1996649,Q04912,0
CHEMBL1997822,Q9BWU1,1
CHEMBL383264,P31749,0
CHEMBL1996791,P04629,0
CHEMBL1994074,P29317,1
CHEMBL253969,Q9H4B4,1
CHEMBL1682552,P07332,0
CHEMBL1974157,Q5VT25,1
CHEMBL1979093,P52333,1
CHEMBL2005718,O94806,0
CHEMBL482967,P22607,0
CHEMBL482538,Q13464,0
CHEMBL95692,Q8N4C8,1
CHEMBL1998432,P49336,0
CHEMBL1972125,Q9P1W9,0
CHEMBL1974803,Q9Y4K4,1
CHEMBL1978656,P11309,0
CHEMBL1972934,Q12851,1
CHEMBL1983534,Q96GD4,1
CHEMBL436137,P00533,0
CHEMBL38380,Q16644,1
CHEMBL1980896,O43293,1
CHEMBL219722,O14757,1
CHEMBL1969561,P49841,0
CHEMBL1967094,P07949,0
CHEMBL1965131,P36888,1
CHEMBL2205426,Q00535,0
CHEMBL2002346,P29597,0
CHEMBL407391,P24941,1
CHEMBL1975128,Q7KZI7,0
CHEMBL2006456,O95819,0
CHEMBL2333445,Q16539,1
CHEMBL1241950,P42336,0
CHEMBL2004872,Q13882,1
CHEMBL1988387,P51812,0
CHEMBL1989474,Q9HBH9,1
CHEMBL1682357,O14965,0
CHEMBL2007064,O15530,0
CHEMBL274064,Q9NWZ3,1
CHEMBL49120,P06239,0
CHEMBL1985095,P08922,1
CHEMBL1988075,Q96KB5,1
CHEMBL246970,P51957,1
CHEMBL1965910,P07333,1
CHEMBL1974310,O96017,0
CHEMBL2006933,P31749,0
CHEMBL1991063,P48730,0
CHEMBL2007296,P36888,1
CHEMBL1990885,Q8N4C8,0
CHEMBL2000481,P11362,1
CHEMBL214329,P17948,0
CHEMBL78917,O94806,1
CHEMBL2000354,Q13464,1
CHEMBL1977681,Q9HCP0,1
CHEMBL1996817,Q8TDC3,0
CHEMBL1974328,P07949,0
CHEMBL1974328,Q9HAZ1,0
CHEMBL371206,Q13555,0
CHEMBL1650551,P35968,0
CHEMBL364623,P24941,1
CHEMBL1990482,Q13555,1
CHEMBL189963,P51812,0
CHEMBL316264,Q9HBY8,1
CHEMBL1996791,Q13237,1
CHEMBL2005548,P31751,1
CHEMBL1974617,Q04759,1
CHEMBL1997335,P52333,0
CHEMBL1242476,P42338,0
CHEMBL504547,P49137,1
CHEMBL1975927,P45983,0
CHEMBL2005631,Q9NYL2,0
CHEMBL296586,P49137,1
CHEMBL100102,Q02156,1
CHEMBL1967720,P04629,0
CHEMBL1230122,P00519,0
CHEMBL104264,P23443,0
CHEMBL2003638,P41743,1
CHEMBL1983575,Q9UHD2,0
CHEMBL1979057,Q14680,0
CHEMBL2006263,Q14680,1
CHEMBL1996979,Q13557,0
CHEMBL1682540,P08581,1
CHEMBL519982,P35916,0
CHEMBL1970142,Q13131,1
CHEMBL1242845,P00519,0
CHEMBL1682553,P29317,1
CHEMBL1991725,P31749,0
CHEMBL2005112,O43781,1
CHEMBL2002450,P49840,1
CHEMBL1965660,O43293,0
CHEMBL1972934,Q16288,1
CHEMBL2148053,Q02750,0
CHEMBL127929,P41743,1
CHEMBL1965660,O75116,0
CHEMBL337297,P05129,0
CHEMBL1969049,Q13464,0
CHEMBL1979577,O96013,1
CHEMBL1968070,P22607,1
CHEMBL524266,Q15759,1
CHEMBL1987679,P31751,0
CHEMBL242865,Q9Y463,0
CHEMBL161832,Q05513,0
CHEMBL1975256,O75582,1
CHEMBL1975500,O15530,1
CHEMBL1977619,P29597,1
CHEMBL1242852,P42336,1
CHEMBL271381,Q8NE63,0
CHEMBL1242201,P00519,0
CHEMBL1986603,Q8N4C8,0
CHEMBL1992220,P49760,0
CHEMBL1995813,O15530,0
CHEMBL2002446,P52333,1
CHEMBL38380,O75582,1
CHEMBL1986781,P51812,1
CHEMBL2006580,P15735,1
CHEMBL402846,Q9HBY8,1
CHEMBL1984633,Q9BXA7,1
CHEMBL1991734,Q04759,0
CHEMBL156776,Q05655,1
CHEMBL245769,P17948,0
CHEMBL223257,P00519,0
CHEMBL425601,P45984,1
CHEMBL1990885,P78368,0
CHEMBL474432,Q9NWZ3,0
CHEMBL1983715,O14757,0
CHEMBL1976455,P06213,1
CHEMBL1242024,P78527,0
CHEMBL1988387,Q05397,0
CHEMBL131590,Q04759,0
CHEMBL225519,P48729,0
CHEMBL262433,Q13131,1
CHEMBL1966722,Q9UEE5,1
CHEMBL2347053,Q16539,0
CHEMBL1973711,P06493,1
CHEMBL1966703,P00519,0
CHEMBL1988173,Q9HAZ1,0
CHEMBL1981045,P00533,1
CHEMBL1979577,P29317,0
CHEMBL1979516,Q13131,1
CHEMBL1972142,Q9HBH9,0
CHEMBL1979883,P51955,0
CHEMBL1998159,Q7L7X3,0
CHEMBL1996817,P06239,0
CHEMBL2005718,O75116,0
CHEMBL422897,P42679,0
CHEMBL1994361,P06241,0
CHEMBL1974935,P11362,1
CHEMBL1977931,Q14164,1
CHEMBL1985095,O00444,0
CHEMBL340384,P35968,1
CHEMBL1984206,P04626,1
CHEMBL1968868,Q16620,1
CHEMBL1994241,Q9H4B4,1
CHEMBL1983534,P43405,1
CHEMBL1969755,Q13153,1
CHEMBL1980163,Q08881,1
CHEMBL1988387,P48729,1
CHEMBL1998121,Q16513,0
CHEMBL1996111,Q9P1W9,1
CHEMBL1969523,P31749,1
CHEMBL1979057,P04626,1
CHEMBL1990254,P11309,1
CHEMBL183844,Q9UBE8,1
CHEMBL1989474,Q96GD4,1
CHEMBL2001547,P35968,1
CHEMBL184847,Q8NE63,0
CHEMBL2003420,P51955,1
CHEMBL1994938,Q06418,0
CHEMBL1999496,P00533,0
CHEMBL1973540,P49841,0
CHEMBL1994241,P17948,0
CHEMBL1977041,Q7KZI7,0
CHEMBL1979883,P28482,1
CHEMBL2031893,P06213,0
CHEMBL1968590,Q8IW41,1
CHEMBL1971943,P53350,1
CHEMBL296586,P51812,1
CHEMBL1974416,Q9HAZ1,0
CHEMBL1999556,P05129,1
CHEMBL1996649,P51817,1
CHEMBL1988163,P06239,0
CHEMBL2163772,Q15078,0
CHEMBL1979577,Q7KZI7,0
CHEMBL1991377,Q9UM73,1
CHEMBL1982924,P51957,0
CHEMBL2001239,O96013,1
CHEMBL131577,P06239,0
CHEMBL1988076,P07949,0
CHEMBL1242660,P54760,0
CHEMBL1974288,P23443,1
CHEMBL394790,Q13976,1
CHEMBL1242755,O00329,0
CHEMBL1980391,P36888,0
CHEMBL1973145,Q8TDC3,1
CHEMBL183844,Q96SB4,1
CHEMBL95692,P17252,0
CHEMBL1969561,P06241,0
CHEMBL1375640,P29597,1
CHEMBL235157,P51817,1
CHEMBL1982476,P07948,0
CHEMBL1965495,Q13131,1
CHEMBL1981047,P08922,0
CHEMBL2006933,O43293,0
CHEMBL1974328,P08922,0
CHEMBL1980407,P07333,0
CHEMBL97796,P05771,1
CHEMBL1973711,P49840,0
CHEMBL1987009,Q9P1W9,1
CHEMBL1975500,Q06187,1
CHEMBL371206,P31749,1
CHEMBL2007151,P06213,0
CHEMBL2007124,P06241,1
CHEMBL1965169,Q96GD4,0
CHEMBL1973211,Q7L7X3,0
CHEMBL1981079,P06493,0
CHEMBL1964692,Q08881,0
CHEMBL2006580,P28482,1
CHEMBL1972583,Q04759,1
CHEMBL2006933,P31749,0
CHEMBL2002446,Q9HBY8,1
CHEMBL210928,O75116,1
CHEMBL1965507,Q12851,0
CHEMBL1976936,P43405,1
